address,isHostedBySuperhost,location/lat,location/lng,name,numberOfGuests,pricing/rate/amountFormatted,pricing/rate/currency,pricing/rateType,primaryHost/badges/0,primaryHost/firstName,primaryHost/hasProfilePic,primaryHost/hostUrl,primaryHost/id,primaryHost/memberSince,primaryHost/pictureUrl,primaryHost/responseRate,primaryHost/responseTime,primaryHost/smartName,roomType,stars,url,price
"Karachi, Sindh, Pakistan",No,24.917,67.131,Best place to live near airport.,2.0,$68,USD,nightly,,Kaleem,1.0,https://www.airbnb.com/users/show/163714186,163714186.0,Joined in December 2017,https://a0.muscache.com/im/pictures/user/a8ce0c36-4869-4340-8f25-0951d8138557.jpg?aki_policy=profile_large,,,Kaleem,Private room,4.775,https://www.airbnb.com/rooms/24421943,68.0
"Lahore, Punjab, Pakistan",No,31.4069,74.26982,Best Place to Spend a night in Lahore,2.0,$23,USD,nightly,,Saad,1.0,https://www.airbnb.com/users/show/340232996,340232996.0,Joined in March 2020,https://a0.muscache.com/im/pictures/user/718fb799-9634-48de-a331-5df95d696939.jpg?aki_policy=profile_large,,,Saad,Private room ,4.775,https://www.airbnb.com/rooms/42743334,23.0
"Karachi, Sindh, Pakistan",No,24.90587,67.18675,Best place to stay near airport,2.0,$23,USD,nightly,Identity verified,Rayan,1.0,https://www.airbnb.com/users/show/162915928,162915928.0,Joined in December 2017,https://a0.muscache.com/im/pictures/user/43b629db-83f1-429a-86dd-03a92e0e912c.jpg?aki_policy=profile_large,0.0,a few days or more,Rayan,Private room,4.775,https://www.airbnb.com/rooms/34995393,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.67449,73.1067,"Best Place To Stay, After ""Calling It A Day""",2.0,$21,USD,nightly,Identity verified,Faran,1.0,https://www.airbnb.com/users/show/436501605,436501605.0,Joined in December 2021,https://a0.muscache.com/im/pictures/user/cbd5b460-8e44-49bf-8c50-68c891c979ed.jpg?aki_policy=profile_large,,,Faran,Private room,4.775,https://www.airbnb.com/rooms/53887325,21.0
"Karachi, Sindh, Pakistan",No,24.85657,67.08661,Best room,2.0,$30,USD,nightly,Identity verified,Sameer,1.0,https://www.airbnb.com/users/show/390443401,390443401.0,Joined in February 2021,https://a0.muscache.com/im/pictures/user/2e43c976-63cc-4826-be2b-01640befc0f4.jpg?aki_policy=profile_large,0.0,a few days or more,Sameer,Entire place,4.775,https://www.airbnb.com/rooms/48368606,30.0
"Lahore, Punjab, Pakistan",No,31.43944,74.35442,BHATTI HOUSE,2.0,$57,USD,nightly,,Irfan,1.0,https://www.airbnb.com/users/show/260447096,260447096.0,Joined in May 2019,https://a0.muscache.com/im/pictures/user/4397129e-b700-4ffc-8036-11fd6f042e0f.jpg?aki_policy=profile_large,,,Irfan,Private room ,4.775,https://www.airbnb.com/rooms/34507933,57.0
"Lahore, Punjab, Pakistan",No,31.52318,74.37542,Bhurban Executive Suites brings holiday happiness,6.0,$34,USD,nightly,,Muhammad,1.0,https://www.airbnb.com/users/show/373009784,373009784.0,Joined in October 2020,https://a0.muscache.com/im/pictures/user/e3e871ce-9e26-4619-91bd-9d439e02f317.jpg?aki_policy=profile_large,0.0,a few days or more,Muhammad,Entire place,4.775,https://www.airbnb.com/rooms/46018011,34.0
"Karachi, Sindh, Pakistan",No,24.93678,67.15376,Big n comfortable room near Karachi Int. Airport,2.0,$23,USD,nightly,,Muhammad Zeeshan,1.0,https://www.airbnb.com/users/show/365100517,365100517.0,Joined in August 2020,https://a0.muscache.com/im/pictures/user/56eb3892-5b14-4dd5-8014-f0ec23b33220.jpg?aki_policy=profile_large,0.0,a few days or more,Muhammad Zeeshan,Private room,4.775,https://www.airbnb.com/rooms/45210974,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.71593,73.04049,Blair House,2.0,$63,USD,nightly,4 Reviews,Noumaan,1.0,https://www.airbnb.com/users/show/236804166,236804166.0,Joined in January 2019,https://a0.muscache.com/im/pictures/user/dbfccc89-9368-4e92-91e5-885a3230189e.jpg?aki_policy=profile_large,1.0,within an hour,Noumaan,Entire place,4.75,https://www.airbnb.com/rooms/31700985,63.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69562,72.94763,BLUE MOON,2.0,$21,USD,nightly,2 Reviews,Ali Hamza,1.0,https://www.airbnb.com/users/show/402997591,402997591.0,Joined in May 2021,https://a0.muscache.com/im/pictures/user/82c75430-20c6-491b-ae9b-f99952a95916.jpg?aki_policy=profile_large,1.0,within a few hours,Ali Hamza,Private room,4.775,https://www.airbnb.com/rooms/54087894,21.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.72793,73.06529,Blue Moon Residency,4.0,$56,USD,nightly,Identity verified,Faisal,1.0,https://www.airbnb.com/users/show/391138478,391138478.0,Joined in March 2021,https://a0.muscache.com/im/pictures/user/828088cc-5e73-4e8e-98f2-b38b5b1ca9e4.jpg?aki_policy=profile_large,,,Faisal,Private room,4.775,https://www.airbnb.com/rooms/48465866,56.0
"Lahore, Punjab, Pakistan",No,31.54296,74.3842,BnB Hotel,4.0,$23,USD,nightly,,Asher,1.0,https://www.airbnb.com/users/show/307129304,307129304.0,Joined in November 2019,https://a0.muscache.com/im/pictures/user/89385399-d622-4598-8a24-e4de34000e7b.jpg?aki_policy=profile_large,0.0,a few days or more,Asher,Private room ,4.775,https://www.airbnb.com/rooms/39882795,23.0
"Lahore, Punjab, Pakistan",No,31.51803,74.34145,Booked your upcoming stay with Al Burhan Express,1.0,$40,USD,nightly,1 Review,Zaheer,1.0,https://www.airbnb.com/users/show/269312218,269312218.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/9f812217-1ef9-483b-baae-a31d4f47c4ca.jpg?aki_policy=profile_large,,,Zaheer,Private room ,4.775,https://www.airbnb.com/rooms/45444491,40.0
"Lahore, Punjab, Pakistan",No,31.444,74.283,Brand New 2 Bed Apartment near Shaukat Khanum,4.0,$30,USD,nightly,171 Reviews,Saqib,1.0,https://www.airbnb.com/users/show/40666245,40666245.0,Joined in August 2015,https://a0.muscache.com/im/pictures/user/9fae2040-9168-4aab-b254-ab2fa9af0ec0.jpg?aki_policy=profile_large,1.0,within an hour,Saqib,Entire place,4.65,https://www.airbnb.com/rooms/31658077,30.0
"Karachi, Sindh, Pakistan",No,24.93846,67.04556,"Brand new furnished apartment, VIP location.",6.0,$74,USD,nightly,Identity verified,Fahim,1.0,https://www.airbnb.com/users/show/326578137,326578137.0,Joined in January 2020,https://a0.muscache.com/im/pictures/user/14814f6f-feea-4667-82bf-d6aa0dcce3ab.jpg?aki_policy=profile_large,0.43,a few days or more,Fahim,Entire place,4.775,https://www.airbnb.com/rooms/41485020,74.0
"Rawalpindi, Punjab, Pakistan",Yes,33.55056,73.12426,Bright & Stylish 1-Bedroom Apt in Bahria Town,3.0,$45,USD,nightly,119 Reviews,Ali,1.0,https://www.airbnb.com/users/show/269977503,269977503.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/08b6ae9d-0edf-4644-8657-9e7101cfaeb8.jpg?aki_policy=profile_large,1.0,within an hour,Ali,Entire place,4.775,https://www.airbnb.com/rooms/48883235,45.0
"Rawalpindi, Punjab, Pakistan",Yes,33.56647,73.11764,Bright & Sunny ☀️ 1-Bed  appt in Bahria Town.,3.0,$51,USD,nightly,67 Reviews,Sohail,1.0,https://www.airbnb.com/users/show/171315176,171315176.0,Joined in February 2018,https://a0.muscache.com/im/pictures/user/7910aeae-847b-4966-9009-d322a7cab65b.jpg?aki_policy=profile_large,1.0,within an hour,Sohail,Entire place,5.0,https://www.airbnb.com/rooms/53512522,51.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.82628,73.13272,Bright hills Huts,4.0,$23,USD,nightly,1 Review,Haider,1.0,https://www.airbnb.com/users/show/293701001,293701001.0,Joined in September 2019,https://a0.muscache.com/im/pictures/user/7120e2bc-3f29-4507-a2b0-91aa18a31c0f.jpg?aki_policy=profile_large,1.0,within a day,Haider,Entire place,4.775,https://www.airbnb.com/rooms/39048468,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.69968,73.00977,Bright Stylish Studio+In City Centre+near F9 Park,4.0,$45,USD,nightly,418 Reviews,Riff,1.0,https://www.airbnb.com/users/show/183879521,183879521.0,Joined in April 2018,https://a0.muscache.com/im/pictures/user/f66f33d9-473e-4d62-a3c0-d0ff16ff0e18.jpg?aki_policy=profile_large,,,Riff,Entire place,4.57,https://www.airbnb.com/rooms/34816524,45.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.68153,72.99012,Budget 1-Bedroom studio apartment #001.,2.0,$15,USD,nightly,83 Reviews,Danish,1.0,https://www.airbnb.com/users/show/430421467,430421467.0,Joined in November 2021,https://a0.muscache.com/im/pictures/user/83ca21c9-c0a3-41cc-a562-97ea56224e9c.jpg?aki_policy=profile_large,1.0,within an hour,Danish,Entire place,4.5,https://www.airbnb.com/rooms/53170168,15.0
"Rawalpindi, Punjab, Pakistan",Yes,33.52299,73.09078,"Budget BR 1 w/ TV, AC & W Heater.",4.0,$22,USD,nightly,71 Reviews,Ajlal,1.0,https://www.airbnb.com/users/show/83196466,83196466.0,Joined in July 2016,https://a0.muscache.com/im/pictures/user/9e201314-7da2-4877-b409-d2dd2f0a00c9.jpg?aki_policy=profile_large,1.0,within an hour,Ajlal,Private room,4.93,https://www.airbnb.com/rooms/52933172,22.0
"Rawalpindi, Punjab, Pakistan",Yes,33.52248,73.09372,"Budget BR 2 w/ TV, AC & W heater. No window.",4.0,$22,USD,nightly,71 Reviews,Ajlal,1.0,https://www.airbnb.com/users/show/83196466,83196466.0,Joined in July 2016,https://a0.muscache.com/im/pictures/user/9e201314-7da2-4877-b409-d2dd2f0a00c9.jpg?aki_policy=profile_large,1.0,within an hour,Ajlal,Private room,5.0,https://www.airbnb.com/rooms/53131443,22.0
"Karachi, Sindh, Pakistan",No,24.88292,67.35742,"C-86, Rao Arcade/3 Bedroom Comfort Home",12.0,$64,USD,nightly,1 Review,Areeba,1.0,https://www.airbnb.com/users/show/404026784,404026784.0,Joined in May 2021,https://a0.muscache.com/im/pictures/user/066dba92-e555-408f-aa06-1364a4cd03a8.jpg?aki_policy=profile_large,0.0,a few days or more,Areeba,Entire place,4.775,https://www.airbnb.com/rooms/50359501,64.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.71889,73.05506,Cadillac (The House Of Comforts ),2.0,$58,USD,nightly,,Rana,1.0,https://www.airbnb.com/users/show/260561967,260561967.0,Joined in May 2019,https://a0.muscache.com/im/pictures/user/a659c7ed-b4ed-4b23-a811-6817017f652d.jpg?aki_policy=profile_large,,,Rana,Private room,4.775,https://www.airbnb.com/rooms/41130160,58.0
"Lahore, Punjab, Pakistan",No,31.44447,74.26726,"Calm tidy, feels like home.",3.0,$23,USD,nightly,,Wajahat,1.0,https://www.airbnb.com/users/show/279795361,279795361.0,Joined in July 2019,https://a0.muscache.com/im/pictures/user/08c2655e-35b8-44ca-aad3-41bfd20bc247.jpg?aki_policy=profile_large,,,Wajahat,Private room ,4.775,https://www.airbnb.com/rooms/37181227,23.0
"Lahore, Punjab, Pakistan",No,31.44589,74.20255,Canal road,2.0,$23,USD,nightly,,Fawad,1.0,https://www.airbnb.com/users/show/351694413,351694413.0,Joined in June 2020,https://a0.muscache.com/im/pictures/user/35ca04c4-3587-4660-ba90-c53274f42388.jpg?aki_policy=profile_large,0.0,a few days or more,Fawad,Entire place,4.775,https://www.airbnb.com/rooms/50143779,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.72203,73.05533,Capetown Elite,16.0,$35,USD,nightly,Identity verified,Aslam,1.0,https://www.airbnb.com/users/show/423940194,423940194.0,Joined in September 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,1.0,within an hour,Aslam,Private room,4.775,https://www.airbnb.com/rooms/52375192,35.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.71352,73.04821,Casa Blanca House islamabad F-8/4 islamabad,16.0,$46,USD,nightly,Identity verified,Muhib,1.0,https://www.airbnb.com/users/show/412427137,412427137.0,Joined in July 2021,https://a0.muscache.com/im/pictures/user/f799916b-dbef-4db2-bf25-31ff613daaab.jpg?aki_policy=profile_large,1.0,within a day,Muhib,Private room,4.775,https://www.airbnb.com/rooms/50987345,46.0
"Lahore, Punjab, Pakistan",No,31.46874,74.2614,Casa De Lahore - Executive 2 Bed Apartment,5.0,$39,USD,nightly,74 Reviews,Escobar,1.0,https://www.airbnb.com/users/show/257918460,257918460.0,Joined in April 2019,https://a0.muscache.com/im/pictures/user/d406eb10-36d8-4691-9883-64e2b40e74a8.jpg?aki_policy=profile_large,1.0,within an hour,Escobar,Entire place,4.64,https://www.airbnb.com/rooms/46302486,39.0
"Karachi, Sindh, Pakistan",No,24.782,67.057,CASA DE SAF (Guest House),10.0,$24,USD,nightly,3 Reviews,Guesthouse With RoofTop & Sea View,1.0,https://www.airbnb.com/users/show/270924553,270924553.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/fc1ad660-4f1d-47aa-812f-0f190f7b8a6c.jpg?aki_policy=profile_large,0.63,within a day,Guesthouse With RoofTop & Sea View,Private room,4.775,https://www.airbnb.com/rooms/36010697,24.0
"Karachi, Sindh, Pakistan",No,24.78258,67.05604,"Casa De SAF, Near Sea View, Mc Donalds, Hyper",1.0,$30,USD,nightly,3 Reviews,Guesthouse With RoofTop & Sea View,1.0,https://www.airbnb.com/users/show/270924553,270924553.0,Joined in June 2019,https://a0.muscache.com/im/pictures/user/fc1ad660-4f1d-47aa-812f-0f190f7b8a6c.jpg?aki_policy=profile_large,0.63,within a day,Guesthouse With RoofTop & Sea View,Private room,3.67,https://www.airbnb.com/rooms/39095770,30.0
"Karachi, Sindh, Pakistan",Yes,24.86479,67.08117,Center Karachi Apartment,3.0,$16,USD,nightly,121 Reviews,Tauqeer,1.0,https://www.airbnb.com/users/show/219826324,219826324.0,Joined in October 2018,https://a0.muscache.com/im/pictures/user/bdf7b8b1-2772-495e-bc11-7eea5068525b.jpg?aki_policy=profile_large,1.0,within an hour,Tauqeer,Private room,4.7,https://www.airbnb.com/rooms/29350827,16.0
"Karachi, Sindh, Pakistan",No,24.81243,67.1386,Center of city,4.0,$29,USD,nightly,1 Review,Aamir,1.0,https://www.airbnb.com/users/show/423440391,423440391.0,Joined in September 2021,https://a0.muscache.com/im/pictures/user/24e2c24e-2506-4862-b89f-779a69c5b0bb.jpg?aki_policy=profile_large,1.0,within an hour,Aamir,Entire place,4.775,https://www.airbnb.com/rooms/52348361,29.0
"Karachi, Sindh, Pakistan",No,24.85809,67.06051,"Center of City, Easy Aporoach & Transportation",3.0,$29,USD,nightly,Identity verified,The Guest,1.0,https://www.airbnb.com/users/show/329859231,329859231.0,Joined in January 2020,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0.0,a few days or more,The Guest,Private room,4.775,https://www.airbnb.com/rooms/48551335,29.0
"Islamabad, Islamabad Capital Territory, Pakistan",No,33.53037,73.1429,CHAMKANITE RESIDENTIA,5.0,$83,USD,nightly,1 Review,Gohar,1.0,https://www.airbnb.com/users/show/429032148,429032148.0,Joined in October 2021,https://a0.muscache.com/im/pictures/user/9034b7aa-1ad7-40e5-831b-1a40fed50a74.jpg?aki_policy=profile_large,1.0,within an hour,Gohar,Private room,4.775,https://www.airbnb.com/rooms/52996304,83.0
"Lahore, Punjab, Pakistan",No,31.51015,74.35028,Chancery Guest House,1.0,$40,USD,nightly,,Majid,1.0,https://www.airbnb.com/users/show/225661919,225661919.0,Joined in November 2018,https://a0.muscache.com/im/pictures/user/f3b5ffa1-e09e-4133-86b0-ac6d7f3e8f79.jpg?aki_policy=profile_large,,,Majid,Private room ,4.775,https://www.airbnb.com/rooms/30024045,40.0
"Lahore, Punjab, Pakistan",No,31.51019,74.34726,Charming 8 bedrooms with luxury Interior,3.0,$51,USD,nightly,1 Review,Bilal,1.0,https://www.airbnb.com/users/show/239760680,239760680.0,Joined in January 2019,https://a0.muscache.com/im/pictures/user/efccfe78-0b60-4c0f-91eb-2a90f7d1f39b.jpg?aki_policy=profile_large,,,Bilal,Private room ,4.775,https://www.airbnb.com/rooms/50779804,51.0
"Karachi, Sindh, Pakistan",No,24.85747,67.02339,Charming 80 Rooms Hotel with modern facilities,6.0,$94,USD,nightly,5 Reviews,Saeed,1.0,https://www.airbnb.com/users/show/127986973,127986973.0,Joined in April 2017,https://a0.muscache.com/im/pictures/user/56b1ba86-5638-4cbb-9ec8-ba9088a5e680.jpg?aki_policy=profile_large,1.0,within an hour,Saeed,Private room,4.775,https://www.airbnb.com/rooms/51042468,94.0
"Rawalpindi, Punjab, Pakistan",Yes,33.51865,73.10501,Charming Pink 1 Bed Apartment in Central Location,2.0,$46,USD,nightly,77 Reviews,Raja,1.0,https://www.airbnb.com/users/show/235502268,235502268.0,Joined in January 2019,https://a0.muscache.com/im/pictures/user/6067b350-7b3c-4f43-83c4-2c2a1c544109.jpg?aki_policy=profile_large,1.0,within an hour,Raja,Entire place,5.0,https://www.airbnb.com/rooms/54401036,46.0
"Lahore, Punjab, Pakistan",No,31.57824,74.37067,Cheap Single Bedroom with attach bath free wifi,4.0,$23,USD,nightly,Identity verified,Ahmad,1.0,https://www.airbnb.com/users/show/439806025,439806025.0,Joined in January 2022,https://a0.muscache.com/im/pictures/user/32e9b3fb-1c9a-4d36-b04e-eaeea8d8bdbc.jpg?aki_policy=profile_large,,,Ahmad,Private room ,4.775,https://www.airbnb.com/rooms/539192333687740740,23.0
"Islamabad, Islamabad Capital Territory, Pakistan",Yes,33.65004,72.96934,Chearful luxury bed Room. 102,2.0,$22,USD,nightly,51 Reviews,Khurram,1.0,https://www.airbnb.com/users/show/425466620,425466620.0,Joined in October 2021,https://a0.muscache.com/im/pictures/user/6379a6cd-6112-4294-8dbe-529d5c0ae421.jpg?aki_policy=profile_large,0.98,within a few hours,Khurram,Private room,5.0,https://www.airbnb.com/rooms/54117821,22.0
"Lahore, Punjab, Pakistan",No,31.64097,74.41169,Cheep Rooms in Lahore City,4.0,$23,USD,nightly,,Zia,1.0,https://www.airbnb.com/users/show/410687629,410687629.0,Joined in July 2021,https://a0.muscache.com/im/pictures/user/cebb7ed3-2304-4dc9-9b85-ee4b578cb93c.jpg?aki_policy=profile_large,0.33,a few days or more,Zia,Shared room,4.775,https://www.airbnb.com/rooms/50809965,23.0
"Lahore, Punjab, Pakistan",No,31.4166,74.28457,Cheerful 1 Bedroom Lower Portion  Well Maintained,4.0,$39,USD,nightly,1 Review,Nazia,1.0,https://www.airbnb.com/users/show/375392158,375392158.0,Joined in November 2020,https://a0.muscache.com/im/pictures/user/7ddf89aa-b5f7-461f-b189-9f671a27d597.jpg?aki_policy=profile_large,1.0,within a day,Nazia,Entire place,4.775,https://www.airbnb.com/rooms/50654338,39.0
"Lahore, Punjab, Pakistan",No,31.4679,74.40023,Cheerful 1- bedroom residential home in Lahore,2.0,$34,USD,nightly,Identity verified,Sara,1.0,https://www.airbnb.com/users/show/416829409,416829409.0,Joined in August 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0.0,a few days or more,Sara,Private room ,4.775,https://www.airbnb.com/rooms/54061730,34.0
"Lahore, Punjab, Pakistan",No,31.51495,74.27213,Cheerful 2 bedroom and 1 dining room townhouse,6.0,$34,USD,nightly,Identity verified,Zohaib,1.0,https://www.airbnb.com/users/show/434108679,434108679.0,Joined in November 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0.0,a few days or more,Zohaib,Entire place,4.775,https://www.airbnb.com/rooms/54343626,34.0
"Lahore, Punjab, Pakistan",No,31.59098,74.4311,Cheerful 2 bedroom entire home with free parking,6.0,$34,USD,nightly,1 Review,Umer,1.0,https://www.airbnb.com/users/show/374290045,374290045.0,Joined in November 2020,https://a0.muscache.com/im/pictures/user/e08eb3f4-9ece-453d-af30-6e19a7caa757.jpg?aki_policy=profile_large,0.14,a few days or more,Umer,Entire place,4.775,https://www.airbnb.com/rooms/52958990,34.0
"Karachi, Sindh, Pakistan",No,25.05578,67.31995,Cheerful 3 bedroom villa in bahria town,8.0,$68,USD,nightly,14 Reviews,Hadi,1.0,https://www.airbnb.com/users/show/363012619,363012619.0,Joined in August 2020,https://a0.muscache.com/im/pictures/user/dd3c52a6-b473-4d1a-af02-1084a93d6481.jpg?aki_policy=profile_large,1.0,within an hour,Hadi,Entire place,4.64,https://www.airbnb.com/rooms/52608299,68.0
"Lahore, Punjab, Pakistan",Yes,31.51719,74.28301,Cheerful 3 Bedrooms Newly Furnished Family House,8.0,$42,USD,nightly,62 Reviews,Imran,1.0,https://www.airbnb.com/users/show/46431028,46431028.0,Joined in October 2015,https://a0.muscache.com/im/pictures/user/637bdba7-25cc-4d45-b4f5-170af8a7c470.jpg?aki_policy=profile_large,1.0,within an hour,Imran,Entire place,4.33,https://www.airbnb.com/rooms/54223802,42.0
"Rawalpindi, Punjab, Pakistan",No,33.49823,73.0998,Cheerful 3-Bedrooms portion with all facilities,6.0,$80,USD,nightly,Identity verified,Buraak,1.0,https://www.airbnb.com/users/show/427363756,427363756.0,Joined in October 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,,,Buraak,Entire place,4.775,https://www.airbnb.com/rooms/52812453,80.0
"Lahore, Punjab, Pakistan",No,31.42157,74.28225,Cheerful and Well Maintained New Lower Portion,4.0,$36,USD,nightly,1 Review,Nazia,1.0,https://www.airbnb.com/users/show/375392158,375392158.0,Joined in November 2020,https://a0.muscache.com/im/pictures/user/7ddf89aa-b5f7-461f-b189-9f671a27d597.jpg?aki_policy=profile_large,1.0,within a day,Nazia,Entire place,4.775,https://www.airbnb.com/rooms/47168777,36.0
